# C++ Register Spill Detection Log
# Generated by gem5 SpillDetector
# =================================
#
# Format: SPILL,store_pc,load_pc,memory_address,store_tick,load_tick,tick_diff,store_inst_count,load_inst_count
#
# Field Descriptions:
#   store_pc        : Program Counter (hexadecimal) of the store instruction that spilled data to memory
#   load_pc         : Program Counter (hexadecimal) of the load instruction that retrieved the spilled data
#   memory_address  : Memory address (hexadecimal) where the spill occurred
#   store_tick      : Simulation time (decimal) when the store operation happened
#   load_tick       : Simulation time (decimal) when the load operation happened
#   tick_diff       : Time difference (decimal) between store and load operations
#   store_inst_count: Global instruction counter when store occurred
#   load_inst_count : Global instruction counter when load occurred
#
# Each line represents one detected register spill event
# =================================

SPILL,4041ec,420f09,7fffffffed58,14989000,15154000,165000,4289,4317
SPILL,420252,421910,7fffffffed18,16345000,16492000,147000,4461,4496
SPILL,4218e5,420257,7fffffffed28,16482000,16495000,13000,4485,4499
SPILL,420265,421910,7fffffffed18,16501000,16634000,133000,4505,4540
SPILL,4218e5,420273,7fffffffed28,16624000,16639000,15000,4529,4546
SPILL,42024a,4202af,7fffffffed38,16340000,16767000,427000,4454,4568
SPILL,42023c,4202b0,7fffffffed40,16279000,16769000,490000,4449,4571
SPILL,42023a,4202b2,7fffffffed48,16277000,16771000,494000,4447,4574
SPILL,420234,4202b4,7fffffffed50,16272000,16773000,501000,4443,4577
SPILL,4042c1,4202b5,7fffffffed58,16187000,16775000,588000,4439,4580
SPILL,4202a4,4042c6,4abb50,16764000,16778000,14000,4565,4584
SPILL,40424a,4042cd,7fffffffed88,16058000,16781000,723000,4420,4585
SPILL,422448,42246d,7fffffffed48,16865000,16942000,77000,4611,4637
SPILL,422444,422474,7fffffffed50,16862000,16945000,83000,4608,4640
SPILL,4042e8,422475,7fffffffed58,16791000,16947000,156000,4604,4643
SPILL,40425f,4042f9,7fffffffed70,16067000,16953000,886000,4424,4651
SPILL,40426c,40431a,7fffffffed68,16073000,17119000,1046000,4428,4660
SPILL,404242,40432c,7fffffffed78,16054000,17127000,1073000,4417,4665
SPILL,404279,40433d,7fffffffed60,16078000,17186000,1108000,4432,4671
SPILL,40424e,404344,7fffffffed80,16061000,17192000,1131000,4421,4683
SPILL,403de8,401054,4aa018,14281000,17339000,3058000,4126,4696
SPILL,40435c,4159e3,7fffffffed58,17253000,17591000,338000,4691,4718
SPILL,404336,404361,7fffffffed70,17132000,17593000,461000,4669,4721
SPILL,420ef2,420f24,4b0990,15090000,17757000,2667000,4309,4750
SPILL,404381,420f2b,4b2390,17738000,17760000,22000,4729,4751
SPILL,420fc9,421910,7fffffffed28,18208000,18342000,134000,4784,4822
SPILL,421918,420fce,7fffffffed3c,18331000,18345000,14000,4808,4825
SPILL,40437e,420fe8,4b2380,17733000,18522000,789000,4728,4848
SPILL,420f1f,421008,7fffffffed48,17753000,18581000,828000,4745,4855
SPILL,420f14,42100c,7fffffffed50,17748000,18583000,835000,4740,4857
SPILL,4043af,42100d,7fffffffed58,17745000,18585000,840000,4736,4860
SPILL,4041e0,40444c,7fffffffed98,14932000,18952000,4020000,4281,4902
SPILL,4041de,40444d,7fffffffeda0,14930000,18954000,4024000,4279,4905
SPILL,4041dc,40444f,7fffffffeda8,14928000,18957000,4029000,4277,4908
SPILL,4041da,404451,7fffffffedb0,14926000,18959000,4033000,4275,4911
SPILL,4041d8,404453,7fffffffedb8,14924000,18961000,4037000,4273,4914
SPILL,4041d4,404455,7fffffffedc0,14921000,18963000,4042000,4270,4917
SPILL,403e06,404456,7fffffffedc8,14836000,18965000,4129000,4266,4920
SPILL,40338c,403e0b,4b0a70,10520000,18968000,8448000,3143,4924
SPILL,403e9f,4223f0,7fffffffedc8,19062000,19149000,87000,4941,4949
SPILL,403eb0,423c8f,4b23a8,19222000,19461000,239000,4956,4986
SPILL,4159db,4305a2,4b2328,17506000,19556000,2050000,4714,4997
SPILL,423c9e,4305e3,7fffffffed88,19467000,19802000,335000,4991,5011
SPILL,423cb2,456d5c,7fffffffed88,19859000,19940000,81000,5020,5034
SPILL,40440a,423cd8,4abb58,18830000,20007000,1177000,4883,5052
SPILL,404441,423cdf,4abb68,18949000,20010000,1061000,4899,5054
SPILL,441a4f,421910,7fffffffed58,20380000,20514000,134000,5109,5147
SPILL,441a63,421910,7fffffffed58,20521000,20654000,133000,5156,5191
SPILL,441a77,421910,7fffffffed58,20661000,20745000,84000,5200,5238
SPILL,441a49,441a7c,7fffffffed68,20376000,20747000,371000,5105,5241
SPILL,441a34,441a8b,7fffffffed78,20313000,20807000,494000,5098,5247
SPILL,441a24,441a8f,7fffffffed80,20306000,20809000,503000,5092,5249
SPILL,423d2e,441a90,7fffffffed88,20221000,20811000,590000,5088,5252
SPILL,423c98,423d33,7fffffffeda8,19463000,20813000,1350000,4987,5255
SPILL,423c88,423d42,7fffffffedb8,19456000,20873000,1417000,4981,5261
SPILL,423c84,423d46,7fffffffedc0,19453000,20875000,1422000,4978,5263
SPILL,44195f,421910,7fffffffed98,21008000,21142000,134000,5287,5325
SPILL,441973,421910,7fffffffed98,21149000,21297000,148000,5334,5372
SPILL,441987,421910,7fffffffed98,21358000,21492000,134000,5381,5419
SPILL,44199b,421910,7fffffffed98,21499000,21633000,134000,5428,5466
SPILL,4419af,421910,7fffffffed98,21640000,21724000,84000,5475,5513
SPILL,441959,4419c8,7fffffffeda8,21004000,21898000,894000,5283,5525
SPILL,441944,4419d7,7fffffffedb8,20995000,21905000,910000,5276,5531
SPILL,441934,4419db,7fffffffedc0,20934000,21907000,973000,5270,5533
SPILL,403ef6,4419dc,7fffffffedc8,19368000,21909000,2541000,4974,5536
